"aranya","plot11","Walsura trifoliata","1","0","0","37.82","74.5","0"
"aranya","plot11","Ziziphus oenoplia","1","0","0","15.00","2","0"
"aranya","plot12","Acacia chundra","1","0","1","53.24","0.5","0"
"aranya","plot12","Acacia holosericea","1","1","1","6.80","2","0"
"aranya","plot12","Acacia holosericea","1","1","1","8.75","1.5","0"
"aranya","plot12","Acacia holosericea","1","1","0","9.30","1.6","0"
"aranya","plot12","Acacia holosericea","1","1","0","9.00","1","0"
"aranya","plot12","Acacia holosericea","1","1","0","10.00","0","0"
"aranya","plot12","Acacia mangium","1","1","1","14.22","0.2","0"
"aranya","plot12","Adenanthera pavonina","1","0","0","9.00","12","0"
"aranya","plot12","Adenanthera pavonina","1","0","1","27.00","5","0"
"aranya","plot12","Azadirachta indica","1","0","0","8.50","2","0"
"aranya","plot12","Azadirachta indica","1","0","0","15.00","4","0"
"aranya","plot12","Benkara malabarica","1","0","1","5.00","5","0"
"aranya","plot12","Bridelia retusa","1","0","1","18.44","3","0"
"aranya","plot12","Canthium coromandelicum","1","0","0","8.12","2","0"
"aranya","plot12","Carmona retusa","1","0","0","12.83","0.5","0"
"aranya","plot12","Carmona retusa","1","0","0","17.55","1","0"
"aranya","plot12","Dodonaea angustifolia","1","0","1","10.32","1","0"
"aranya","plot12","Dodonaea angustifolia","1","0","0","9.64","6.2","0"
"aranya","plot12","Hardwickia binata","1","0","0","8.50","0.9","0"
"aranya","plot12","Hardwickia binata","1","0","0","45.00","13","0"
"aranya","plot12","Hardwickia binata","1","0","0","48.00","5.5","0"
"aranya","plot12","Hardwickia binata","1","0","0","49.00","2.6","0"
"aranya","plot12","Hardwickia binata","1","0","0","50.50","5","0"
"aranya","plot12","Hardwickia binata","1","0","0","57.00","40","0"
"aranya","plot12","Hardwickia binata","1","0","0","79.93","16","0"
"aranya","plot12","Hardwickia binata","1","0","1","77.10","1.3","0"
"aranya","plot12","Madhuca longifolia","1","0","0","19.00","5","0"
"aranya","plot12","Mangifera indica","1","0","0","15.23","0","0"
"aranya","plot12","Memecylon umbellatum","1","0","0","23.07","2","0"
"aranya","plot12","Memecylon umbellatum","1","0","0","21.84","65","0"
"aranya","plot12","Morinda coreia","1","0","0","11.66","3.3","0"
"aranya","plot12","Morinda coreia","1","0","0","12.81","9.1","0"
"aranya","plot12","Morinda coreia","1","0","0","15.00","4.5","0"
"aranya","plot12","Morinda coreia","1","0","0","27.20","4.5","0"
"aranya","plot12","Morinda coreia","1","0","0","42.10","4.5","0"
"aranya","plot12","Pterocarpus santalinus","1","0","0","26.00","4.7","0"
"aranya","plot12","Pterocarpus santalinus","1","0","0","47.64","7.3","0"
"aranya","plot12","Pterocarpus santalinus","1","0","0","31.50","11","0"
"aranya","plot12","Pterocarpus santalinus","1","0","1","51.00","6.5","0"
"aranya","plot12","Syzgium cumini","1","0","0","29.07","12.5","0"
"aranya","plot12","Syzgium cumini","1","0","0","41.16","12.5","0"
"aranya","plot12","Syzgium cumini","1","0","0","35.74","12.5","0"
"aranya","plot12","Terminalia bellerica","1","0","0","11.00","10.5","0"
"aranya","plot12","Terminalia bellerica","1","0","0","12.50","1.6","0"
"aranya","plot12","Walsura trifoliata","1","0","0","15.38","0.7","0"
"aranya","plot13","Acacia auriculiformis","1","0","1","23.15","10","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","10.00","17.4","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","10.50","20","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","12.00","2","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","14.00","35.8","0"
"aranya","plot13","Acacia auriculiformis","1","0","1","22.84","6.9","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","26.91","21.8","0"
"aranya","plot13","Acacia auriculiformis","1","0","0","20.00","23.2","0"
