"aranya","plot9","0","Dodonaea angustifolia","1","0","0","1.00","17.50","11.00","13.00","0.00","0.00","24.42","1","3","1","1","0","1","2"
"aranya","plot1","0","Acacia auriculiformis","1","0","1","20.00","7.00","9.00","15.00","0.00","0.00","18.84","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","0","16.50","8.00","4.00","4.00","0.00","0.00","9.80","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","0","9.60","9.00","0.00","0.00","0.00","0.00","9.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","0","5.40","9.00","2.00","0.00","0.00","0.00","9.22","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","0","12.00","13.00","0.00","0.00","0.00","0.00","13.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","0","2.00","14.00","0.00","0.00","0.00","0.00","14.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Acacia auriculiformis","1","0","1","12.00","17.00","0.00","0.00","0.00","0.00","17.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Albizia lebbeck","1","0","0","2.00","10.00","0.00","0.00","0.00","0.00","10.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Albizia lebbeck","1","0","0","2.00","14.00","0.00","0.00","0.00","0.00","14.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Bridelia retusa","1","0","0","50.00","13.00","12.00","14.00","24.00","19.00","38.03","2","0","0","0","0","0","0"
"aranya","plot1","0","Cleistanthus collinus","1","0","1","46.50","15.00","12.00","19.00","0.00","0.00","27.02","2","0","0","0","0","0","0"
"aranya","plot1","0","Cochlospermum religiosa","0","0","0","0.00","35.00","0.00","0.00","0.00","0.00","35.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Dodonaea angustifolia","1","1","1","12.60","6.00","5.00","6.00","0.00","0.00","9.85","2","0","0","0","0","0","0"
"aranya","plot1","0","Dodonaea angustifolia","1","0","0","12.60","7.00","9.00","8.00","0.00","0.00","13.93","2","0","0","0","0","0","0"
"aranya","plot1","0","Dodonaea angustifolia","1","0","0","11.00","9.00","9.00","8.00","0.00","0.00","15.03","2","0","0","0","0","0","0"
"aranya","plot1","0","Dodonaea angustifolia","1","0","0","3.00","10.00","0.00","0.00","0.00","0.00","10.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Dodonaea angustifolia","1","0","1","5.00","12.00","4.00","5.00","0.00","0.00","13.60","2","0","0","0","0","0","0"
"aranya","plot1","0","Dolichandrone falcata","1","0","1","18.00","37.00","25.00","12.00","17.00","0.00","49.26","2","0","0","0","0","0","0"
"aranya","plot1","0","Ficus benghalensis","1","0","0","5.00","6.00","6.00","4.00","0.00","0.00","9.38","2","0","0","0","0","0","0"
"aranya","plot1","0","Gmelina arborea","1","0","0","14.20","8.00","7.00","7.00","8.00","0.00","15.03","2","0","0","0","0","0","0"
"aranya","plot1","0","Hardwickia binata","1","0","0","8.50","44.00","0.00","0.00","0.00","0.00","44.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Manilkara hexandra","1","0","0","2.00","3.00","4.00","5.00","5.00","3.00","9.17","2","0","0","0","0","0","0"
"aranya","plot1","0","Manilkara hexandra","1","0","0","3.00","6.00","4.00","5.00","0.00","0.00","8.77","2","0","0","0","0","0","0"
"aranya","plot1","0","Manilkara hexandra","1","1","0","14.00","8.00","6.00","10.00","0.00","0.00","14.14","2","0","0","0","0","0","0"
"aranya","plot1","0","Manilkara hexandra","1","0","0","4.00","12.00","0.00","0.00","0.00","0.00","12.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Morinda coreia","1","0","0","50.00","6.00","8.00","9.00","5.00","4.00","14.90","2","0","0","0","0","0","0"
"aranya","plot1","0","Morinda coreia","1","0","0","7.00","9.00","0.00","0.00","0.00","0.00","9.00","2","0","0","0","0","0","0"
"aranya","plot1","0","Syzgium cumini","1","0","0","26.00","27.00","18.00","9.00","0.00","0.00","33.67","2","0","0","0","0","0","0"
"aranya","plot1","0","Tectona grandis","1","0","0","20.00","10.00","7.00","6.00","14.00","0.00","19.52","2","0","0","0","0","0","0"
"aranya","plot1","0","Terminalia arjuna","1","0","0","16.50","23.00","15.00","32.00","0.00","0.00","42.17","2","0","0","0","0","0","0"
"aranya","plot1","0","Ziziphus oenoplia","1","0","1","5.00","7.00","5.00","0.00","0.00","0.00","8.60","2","0","0","0","0","0","0"
"aranya","plot10","0","Aegle marmelos","1","0","0","32.90","28.00","34.00","21.00","0.00","0.00","48.80","2","0","0","0","0","0","0"
"aranya","plot10","0","Albizia lebbeck","1","0","0","6.30","11.00","13.00","15.50","0.00","0.00","23.03","2","0","0","0","0","0","0"
